year,school,subject,download_url
106,"國立臺灣科技大學-電子工程系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53979&iDP=40177&iS=3086"
106,"國立成功大學-工程科學系碩士班己組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54412&iDP=39218&iS=3086"
106,"國立成功大學-工程科學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54412&iDP=39215&iS=3086"
106,"國立成功大學-資訊管理研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54187&iDP=39106&iS=3086"
106,"國立成功大學-資訊管理研究所甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54187&iDP=39105&iS=3086"
106,"國立成功大學-會計學研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54171&iDP=39108&iS=3086"
106,"國立中山大學-電機工程學系碩士班己組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53467&iDP=39412&iS=3086"
106,"國立中山大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=55569&iDP=39434&iS=3086"
106,"國立中山大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=55569&iDP=39433&iS=3086"
106,"國立臺灣大學-地質科學系碩士班應用地質組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=55177&iDP=38757&iS=3272"
106,"國立中正大學-資訊管理學系醫療資訊管理碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=55472&iDP=39504&iS=3086"
106,"國立中正大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=55469&iDP=39503&iS=3086"
106,"國立中正大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=55469&iDP=39502&iS=3086"
105,"私立慈濟大學-醫學資訊學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=89097&iDP=33965&iS=3086"
105,"國立中央大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57473&iDP=31824&iS=3086"
105,"國立中央大學-資訊管理學系碩士班丁組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57473&iDP=34256&iS=3086"
105,"國立中央大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57473&iDP=31823&iS=3086"
105,"國立中央大學-企業管理學系碩士班辛組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57465&iDP=31821&iS=3086"
105,"國立中央大學-企業管理學系碩士班庚組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57465&iDP=31820&iS=3086"
105,"國立中央大學-土木工程學系碩士班辛：資訊應用組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57405&iDP=34334&iS=3086"
105,"國立中央大學-網路學習科技研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57332&iDP=31793&iS=3086"
105,"國立雲林科技大學-資訊工程研究所",計算機概論（1）,"https://master.get.com.tw/exam/Download.ashx?iP=57179&iDP=33087&iS=5059"
105,"國立雲林科技大學-電機工程研究所",計算機概論（3）,"https://master.get.com.tw/exam/Download.ashx?iP=57172&iDP=33086&iS=5077"
105,"國立高雄第一科技大學-電腦與通訊工程研究所電腦組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57098&iDP=33727&iS=3086"
105,"國立高雄第一科技大學-資訊管理系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57080&iDP=38060&iS=3086"
105,"國立臺北科技大學-資訊工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57047&iDP=33167&iS=3086"
105,"國立臺北科技大學-電機工程研究所戊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57046&iDP=33162&iS=3086"
105,"國立臺北科技大學-經營管理系研究所不分組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57035&iDP=34513&iS=3086"
105,"國立臺北科技大學-土木工程系土木與防災研究所己組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57019&iDP=33178&iS=3086"
105,"國立臺北科技大學-自動化科技研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=56993&iDP=33157&iS=3086"
105,"國立臺北教育大學-資訊科學碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=56820&iDP=32957&iS=3086"
105,"私立東海大學-工業工程與經營資訊學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53696&iDP=45876&iS=3086"
105,"國立臺灣師範大學-工業教育學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54534&iDP=45882&iS=3086"
105,"國立臺灣師範大學-科技應用與人力資源發展學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54530&iDP=45883&iS=3086"
105,"國立東華大學-資訊工程系碩士班資工乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54458&iDP=38107&iS=3086"
105,"國立政治大學-資訊管理學系碩士班科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53779&iDP=30058&iS=3086"
105,"國立政治大學-資訊管理學系碩士班資管組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53778&iDP=34543&iS=3086"
105,"國立政治大學-圖書資訊與檔案學研究所圖書資訊學組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53775&iDP=29939&iS=3086"
105,"國立政治大學-數位內容碩士學位學程資訊技術組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54016&iDP=29999&iS=3086"
105,"國立臺灣大學-醫學工程學研究所丙組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=56015&iDP=31376&iS=3272"
105,"國立臺灣大學-資訊管理學系碩士班",計算機概論（C）,"https://master.get.com.tw/exam/Download.ashx?iP=55977&iDP=31464&iS=3570"
105,"國立臺灣大學-生醫電子與資訊學研究所丙組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=56015&iDP=31501&iS=3272"
105,"國立臺灣大學-生物機電系碩士班丙組",計算機概論（D）,"https://master.get.com.tw/exam/Download.ashx?iP=55944&iDP=31434&iS=6030"
105,"國立臺灣大學-工程科學及海洋工程學系碩士班丁組",計算機概論（A）,"https://master.get.com.tw/exam/Download.ashx?iP=55867&iDP=31353&iS=3368"
104,"私立大同大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52252&iDP=28786&iS=3086"
104,"私立中原大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51886&iDP=28719&iS=3086"
104,"私立中國文化大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52688&iDP=29564&iS=3086"
104,"私立元培醫事科技大學-醫務管理系碩士班甲組（醫務管理組）",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52324&iDP=29474&iS=3086"
104,"私立南臺科技大學-資訊工程系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52370&iDP=29497&iS=3086"
104,"私立南臺科技大學-資訊工程系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52370&iDP=29496&iS=3086"
104,"私立南臺科技大學-資訊管理系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52373&iDP=29503&iS=3086"
104,"私立南臺科技大學-資訊管理系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52373&iDP=29502&iS=3086"
104,"私立淡江大學-資訊管理學研究所A組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51593&iDP=28677&iS=3086"
104,"私立淡江大學-資訊管理學研究所B組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51593&iDP=28678&iS=3086"
104,"私立逢甲大學-通訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53289&iDP=28751&iS=3086"
104,"私立逢甲大學-都市計畫與空間資訊學系碩士班空間資訊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53299&iDP=28755&iS=3086"
104,"私立逢甲大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53277&iDP=28749&iS=3086"
104,"國立中山大學-資訊管理學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52600&iDP=28474&iS=3086"
104,"國立中山大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52600&iDP=28472&iS=3086"
104,"國立中山大學-電機工程學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52562&iDP=28450&iS=3086"
104,"國立中央大學-土木工程學系碩士班辛：資訊應用組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51645&iDP=27373&iS=3086"
104,"國立中央大學-生物醫學工程研究所生醫訊號與器材組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51747&iDP=29274&iS=3086"
104,"國立中央大學-企業管理學系碩士班辛組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51670&iDP=28343&iS=3086"
104,"國立中央大學-企業管理學系碩士班庚組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51670&iDP=28342&iS=3086"
104,"國立中央大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51672&iDP=28345&iS=3086"
104,"國立中央大學-資訊管理學系碩士班丁組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51672&iDP=29100&iS=3086"
104,"國立中央大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51672&iDP=28344&iS=3086"
104,"國立中央大學-網路學習科技研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51702&iDP=28326&iS=3086"
104,"國立中央警察大學-資訊管理研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52145&iDP=28625&iS=3086"
104,"國立中正大學-會計與資訊科技學系碩士班資訊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52939&iDP=29084&iS=3086"
104,"國立中正大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52940&iDP=28517&iS=3086"
104,"國立中正大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52940&iDP=28516&iS=3086"
104,"國立中正大學-資訊管理學系醫療資訊管理碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52946&iDP=28518&iS=3086"
104,"國立交通大學-資訊管理與財務金融學系資訊管理碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51765&iDP=29119&iS=3086"
104,"國立成功大學-工程科學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51074&iDP=28314&iS=3086"
104,"國立成功大學-工程科學系碩士班己組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51074&iDP=28318&iS=3086"
104,"國立成功大學-工程科學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51074&iDP=28315&iS=3086"
104,"國立成功大學-生物醫學工程學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51119&iDP=28307&iS=3086"
104,"國立成功大學-交通管理研究所丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51223&iDP=28234&iS=3086"
104,"國立成功大學-會計學研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51183&iDP=28226&iS=3086"
104,"國立成功大學-資訊管理研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51204&iDP=28224&iS=3086"
104,"國立東華大學-資訊工程系碩士班資工乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51442&iDP=29385&iS=3086"
104,"國立屏東大學-資訊科學系碩士班資訊科學組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51418&iDP=29372&iS=3086"
104,"國立政治大學-資訊管理學系碩士班科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53154&iDP=27998&iS=3086"
104,"國立政治大學-資訊管理學系碩士班資管組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53152&iDP=29247&iS=3086"
104,"國立政治大學-圖書資訊與檔案學研究所圖書資訊學組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53061&iDP=27967&iS=3086"
104,"國立政治大學-數位內容碩士學位學程資訊技術組",計算機概論（含網路與多媒體）,"https://master.get.com.tw/exam/Download.ashx?iP=53176&iDP=27974&iS=6420"
104,"國立高雄第一科技大學-資訊管理系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53024&iDP=29605&iS=3086"
104,"國立高雄第一科技大學-電腦與通訊工程研究所電腦組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=53012&iDP=29021&iS=3086"
104,"國立高雄應用科技大學-土木工程與防災科技研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52079&iDP=27408&iS=3086"
104,"國立高雄應用科技大學-金融資訊研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52111&iDP=28866&iS=3086"
104,"國立高雄應用科技大學-電子工程研究所丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52101&iDP=28862&iS=3086"
104,"國立嘉義大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52479&iDP=29551&iS=3086"
104,"國立彰化師範大學-企業管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52844&iDP=28840&iS=3086"
104,"國立彰化師範大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52847&iDP=28833&iS=3086"
104,"國立彰化師範大學-資訊管理學系數位內容科技與管理碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52848&iDP=29583&iS=3086"
104,"國立暨南國際大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51370&iDP=28997&iS=3086"
104,"國立暨南國際大學-電機工程學系通訊工程碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51395&iDP=28998&iS=3086"
104,"國立暨南國際大學-電機工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51395&iDP=29362&iS=3086"
104,"國立臺北大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=50083&iDP=28953&iS=3086"
104,"國立臺北大學-電機工程研究所乙組-電腦工程組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=50137&iDP=29107&iS=3086"
104,"國立臺北科技大學-土木工程系土木與防災研究所己組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=50233&iDP=27422&iS=3086"
104,"國立臺北科技大學-自動化科技研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=50209&iDP=28879&iS=3086"
104,"國立臺北科技大學-經營管理系研究所不分組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=50264&iDP=29225&iS=3086"
104,"國立臺北科技大學-資訊工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=50219&iDP=28884&iS=3086"
104,"國立臺北商業大學-商學研究所碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52405&iDP=29537&iS=3086"
104,"國立臺北商業大學-資訊與決策科學研究所碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52405&iDP=29538&iS=3086"
104,"國立臺北教育大學-資訊科學碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52286&iDP=28854&iS=3086"
104,"國立臺東大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51517&iDP=28550&iS=3086"
104,"國立臺南大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52214&iDP=28590&iS=3086"
104,"國立臺南大學-數位學習科技學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52212&iDP=28588&iS=3086"
104,"國立臺灣大學-工程科學及海洋工程學系碩士班丁組",計算機概論（A）,"https://master.get.com.tw/exam/Download.ashx?iP=50534&iDP=28057&iS=3368"
104,"國立臺灣大學-生物機電系碩士班丙組",計算機概論（D）,"https://master.get.com.tw/exam/Download.ashx?iP=50635&iDP=29339&iS=6030"
104,"國立臺灣大學-生醫電子與資訊學研究所丙組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=50493&iDP=28173&iS=3272"
104,"國立臺灣大學-地理環資系碩士班丙組",計算機概論與程式設計,"https://master.get.com.tw/exam/Download.ashx?iP=50363&iDP=29311&iS=4651"
104,"國立臺灣大學-地質科學系碩士班應用地質組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=50348&iDP=28043&iS=3272"
104,"國立臺灣大學-資訊管理學系碩士班",計算機概論（C）,"https://master.get.com.tw/exam/Download.ashx?iP=50672&iDP=28142&iS=3570"
104,"國立臺灣大學-醫學工程學研究所丙組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=50493&iDP=28079&iS=3272"
104,"國立臺灣大學-醫學工程學研究所戊組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=50493&iDP=28080&iS=3272"
104,"國立臺灣大學-醫療器材與醫學影像研究所",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=50493&iDP=29326&iS=3272"
104,"國立臺灣師範大學-工業教育學系碩士班電機電子組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52016&iDP=28810&iS=3086"
104,"國立臺灣師範大學-科技應用與人力資源發展學系碩士班網路學習組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=52021&iDP=29187&iS=3086"
104,"國立臺灣師範大學-圖書資訊學研究所",電子計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=51929&iDP=28790&iS=3037"
104,"私立東海大學-資訊管理學系碩士班",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=81279&iDP=29948&iS=3272"
104,"私立臺北醫學大學-醫學資訊研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81299&iDP=30119&iS=3086"
104,"私立銘傳大學-企業管理研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81108&iDP=30050&iS=3086"
104,"私立銘傳大學-企業管理研究所甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81108&iDP=30034&iS=3086"
104,"私立銘傳大學-財務金融研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81108&iDP=30071&iS=3086"
104,"私立銘傳大學-國際企業研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81108&iDP=30066&iS=3086"
104,"私立靜宜大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81207&iDP=30206&iS=3086"
104,"私立靜宜大學-資訊傳播工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81207&iDP=30207&iS=3086"
104,"私立靜宜大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81207&iDP=30208&iS=3086"
104,"國立雲林科技大學-資訊工程研究所",計算機概論（1）,"https://master.get.com.tw/exam/Download.ashx?iP=81340&iDP=30149&iS=5059"
104,"國立臺中科技大學-流通管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81179&iDP=30165&iS=3086"
103,"私立元智大學-電機工程學系碩士班計算機工程組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26374&iDP=64503&iS=3086"
103,"私立元智大學-電機工程學系碩士班控制工程組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26374&iDP=64504&iS=3086"
103,"私立元智大學-電機工程學系碩士班電子工程組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26374&iDP=64502&iS=3086"
103,"國立中正大學-會計與資訊科技學系碩士班資訊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26658&iDP=31293&iS=3086"
103,"國立中正大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26660&iDP=31263&iS=3086"
103,"國立中正大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26660&iDP=31262&iS=3086"
103,"國立中正大學-資訊管理學系醫療資訊管理碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26665&iDP=31264&iS=3086"
103,"私立元智大學-工業工程與管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26380&iDP=12364&iS=3086"
103,"私立元智大學-生物與醫學資訊碩士學位學程",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26350&iDP=12367&iS=3086"
103,"私立元智大學-通訊工程學系碩士班通訊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26366&iDP=12375&iS=3086"
103,"私立元智大學-資訊管理學系碩士班資管A組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26352&iDP=12372&iS=3086"
103,"私立東吳大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26290&iDP=12253&iS=3086"
103,"私立淡江大學-資訊管理學研究所B組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25507&iDP=11962&iS=3086"
103,"私立輔仁大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26529&iDP=12352&iS=3086"
103,"私立輔仁大學-電機工程學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26464&iDP=12336&iS=3086"
103,"私立輔仁大學-圖書資訊學系碩士班乙組",計算機概論（乙）,"https://master.get.com.tw/exam/Download.ashx?iP=26436&iDP=12326&iS=6115"
103,"私立輔仁大學-圖書資訊學系碩士班甲組",計算機概論（甲）,"https://master.get.com.tw/exam/Download.ashx?iP=26434&iDP=12325&iS=813"
103,"私立輔仁大學-應用統計研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26532&iDP=12350&iS=3086"
103,"私立銘傳大學-企業管理研究所甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25850&iDP=11999&iS=3086"
103,"私立銘傳大學-財務金融研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25850&iDP=12002&iS=3086"
103,"私立銘傳大學-國際企業研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25850&iDP=12001&iS=3086"
103,"私立銘傳大學-傳播管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25850&iDP=12009&iS=3086"
103,"私立銘傳大學-資訊工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25873&iDP=12007&iS=3086"
103,"私立銘傳大學-資訊傳播工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25873&iDP=12006&iS=3086"
103,"私立銘傳大學-電腦與通訊工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25873&iDP=12008&iS=3086"
103,"國立中央大學-土木工程學系碩士班辛：資訊應用組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26112&iDP=12288&iS=3086"
103,"國立中央大學-企業管理學系碩士班辛組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26137&iDP=12211&iS=3086"
103,"國立中央大學-企業管理學系碩士班庚組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26137&iDP=12210&iS=3086"
103,"國立中央大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26139&iDP=12213&iS=3086"
103,"國立中央大學-資訊管理學系碩士班丁組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26139&iDP=12287&iS=3086"
103,"國立中央大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26139&iDP=12212&iS=3086"
103,"國立中央大學-網路學習科技研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26174&iDP=12190&iS=3086"
103,"國立中正大學-碩士班共同科目",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=24501&iDP=12181&iS=3086"
103,"國立交通大學-土木工程系碩士班己組",計算機概論與程式語言,"https://master.get.com.tw/exam/Download.ashx?iP=24777&iDP=12156&iS=3924"
103,"國立交通大學-資訊管理與財務金融學系資訊管理碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=24798&iDP=11328&iS=3086"
103,"國立交通大學-資訊管理與財務金融學系資訊管理碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=24797&iDP=11327&iS=3086"
103,"國立成功大學-工程科學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=24945&iDP=11770&iS=3086"
103,"國立成功大學-工程科學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=24945&iDP=11771&iS=3086"
103,"國立成功大學-工程科學系碩士班戊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=24945&iDP=11773&iS=3086"
103,"國立成功大學-工程科學系碩士班在職專班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=24954&iDP=11346&iS=3086"
103,"國立成功大學-生物醫學工程學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=24992&iDP=11761&iS=3086"
103,"國立成功大學-交通管理研究所丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25094&iDP=12180&iS=3086"
103,"國立成功大學-會計學研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25053&iDP=11683&iS=3086"
103,"國立成功大學-資訊管理研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25075&iDP=11681&iS=3086"
103,"國立政治大學-資訊管理學系碩士班科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25988&iDP=11603&iS=3086"
103,"國立政治大學-資訊管理學系碩士班資管組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25986&iDP=11504&iS=3086"
103,"國立政治大學-數位內容碩士學位學程資訊技術組",計算機概論（含網路與多媒體）,"https://master.get.com.tw/exam/Download.ashx?iP=26010&iDP=11580&iS=6420"
103,"國立高雄大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25738&iDP=11471&iS=3086"
103,"國立臺北大學-電機工程研究所乙組-電腦工程組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=24554&iDP=11315&iS=3086"
103,"國立臺北科技大學-土木工程系土木與防災研究所己組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25800&iDP=12081&iS=3086"
103,"國立臺北科技大學-工業工程與管理研究所丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25831&iDP=12090&iS=3086"
103,"國立臺北科技大學-自動化科技研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25767&iDP=12061&iS=3086"
103,"國立臺北科技大學-資訊工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25786&iDP=12071&iS=3086"
103,"國立臺南大學-資訊工程學系碩士班",計算機概論（含程式設計、資料結構）,"https://master.get.com.tw/exam/Download.ashx?iP=26590&iDP=12312&iS=841"
103,"國立臺南大學-數位學習科技學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26588&iDP=12310&iS=3086"
